X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.291824356715495,34.026656557038883,98993698,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles Child Guidance Clinic,3031 S Vermont Ave,,Los Angeles,CA,"Monday and Friday, 8:00am to 6:00pm. ","Administrative (323) 373-2400,  Service/Intake (323) 766-2345,  Administrative (323) 766-2360",www.lacgc.org,,,70458,The clinic provides mental health services for youth and young adults and welfare-to-work support services for the families of TANF recipients from two locations.,90007,http://egis3.lacounty.gov/lms/?p=70458,publish,34.02665659,-118.2918243,2010-11-01T11:50:56.000Z,,,6473246.29485673,1832209.58421698
-118.291758656665351,34.017456357206896,98993701,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles Child Guidance Clinic - Exposition Park Site,3787 S Vermont Ave,,Los Angeles,CA,"Monday through Thursday, 8:00am to 8:00pm; Friday, 8:00am to 6:00pm. ","Service/Intake (323) 766-2345, Special Education School Service/Intake (323) 766-2340",www.lacgc.org,,,70460,The clinic provides mental health services for youth and young adults and welfare-to-work support services for the families of TANF recipients from two locations.,90007,http://egis3.lacounty.gov/lms/?p=70460,publish,34.01745639,-118.2917586,2010-11-01T11:50:56.000Z,,,6473256.4841408,1828861.40357739
-118.189908155656823,33.793283827154355,98993728,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Long Beach Mental Health Services,1975 N Long Beach Blvd,,Long Beach,CA,"Monday, Tuesday, Thursday, Friday, 8:00am to 5:00pm; Wednesday, 8:00am to 7:00pm. ","Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771, Adult Services Service/Intake and Administration (562) 599-9280, Asian Pacific Program Service/Intake (562) 599-9401",dmh.lacounty.gov,,,70473,"The center provides employment services, mental health services, and welfare-to-work support services for adults in the Long Beach area.",90806,http://egis3.lacounty.gov/lms/?p=70473,publish,33.79328386,-118.1899081,2010-11-01T11:50:56.000Z,,,6503966.84660447,1747205.96387023
-118.280823255966197,33.73798536735481,98993732,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - San Pedro Mental Health Center,150 W 7Th St,,San Pedro,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake (310) 519-6100, Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771",dmh.co.la.ca.us/,,,70474,This center provides mental health services and employment services for adults who live in the South Bay.,90731,http://egis3.lacounty.gov/lms/?p=70474,publish,33.7379854,-118.2808232,2010-11-01T11:50:56.000Z,,,6476286.17296331,1727146.01219231
-118.349637956116339,33.950679887035939,98993738,211,,Health and Mental Health,Mental Health Counseling,,,Excelsior House - Didi Hirsch,1007 S Myrtle Ave,,Inglewood,CA,"Monday through Sunday, 24 hours per day. ",Service/Intake (310) 412-4191,www.didihirsch.org,,,70477,"The agency provides counseling services; financial assistance for utility bills for Culver City residents for children, families and adults; mental health services; services for older adults; residential mental health services; residential treatment for substance abuse; substance abuse services; and welfare-to-work support services for people of all ages in Los Angeles County.",90301,http://egis3.lacounty.gov/lms/?p=70477,publish,33.95067992,-118.3496379,2010-11-01T11:50:56.000Z,,,6455632.41276172,1804616.15548006
-118.376453656103905,34.054776696961,98993739,211,,Health and Mental Health,Mental Health Counseling,,,Jump Street - Didi Hirsch,1233 S La  Cienega Blvd,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ",Service/Intake (310) 855-0031,www.didihirsch.org,,,70478,"The agency provides counseling services; financial assistance for utility bills for Culver City residents for children, families and adults; mental health services; services for older adults; residential mental health services; residential treatment for substance abuse; substance abuse services; and welfare-to-work support services for people of all ages in Los Angeles County.",90035,http://egis3.lacounty.gov/lms/?p=70478,publish,34.05477673,-118.3764536,2010-11-01T11:50:56.000Z,,,6447641.68038364,1842528.22565314
-118.344302756265478,33.966282456966177,98993741,211,,Health and Mental Health,Mental Health Counseling,,,Inglewood Center - Didi Hirsch,323 N Prairie Ave,,Inglewood,CA,"Monday through Thursday, 9:00am to 6:00pm; Friday, 8:30am to 5:00pm. ","FAX (310) 677-7205, Central Intake and Emergency Services Service/Intake (310) 390-8896,  Service/Intake and Administration (310) 677-7808",www.didihirsch.org,,,70479,"The agency provides counseling services; financial assistance for utility bills for Culver City residents for children, families and adults; mental health services; services for older adults; residential mental health services; residential treatment for substance abuse; substance abuse services; and welfare-to-work support services for people of all ages in Los Angeles County.",90301,http://egis3.lacounty.gov/lms/?p=70479,publish,33.96628249,-118.3443027,2010-11-01T11:50:56.000Z,,,6457269.91079906,1810288.64872822
-118.381590355545669,33.836810567347477,98993749,211,,Health and Mental Health,Mental Health Counseling,,,South Bay Youth Project,410 Camino Real,,Redondo Beach,CA,"Monday through Thursday, 8:00am to 6:00pm. ",Service/Intake (310) 316-0183,www.sbchc.com,,,70571,The project provides counseling services for youth and their families who live in the South Bay area of Los Angeles.,90277,http://egis3.lacounty.gov/lms/?p=70571,publish,33.8368106,-118.3815903,2010-11-01T11:50:56.000Z,,,6445784.6434153,1763211.96138573
-118.18469425590115,33.780383437380507,98993766,211,,Health and Mental Health,Mental Health Counseling,,,Mental Health America Of Los Angeles - Long Beach Wellness Center,1078 Atlantic Ave,,Long Beach,CA,"Monday through Friday, 9:00am to 5:00pm. ",Service/Intake (562) 285-0149,www.village-isa.org,,,70579,The agency provides homeless support services and mental health services for people in the Long Beach area.,90813,http://egis3.lacounty.gov/lms/?p=70579,publish,33.78038347,-118.1846942,2010-11-01T11:50:56.000Z,,,6505542.45959496,1742508.20718965
-118.597675855643502,34.20877388671159,98993808,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - West Valley Mental Health Center,7621 Canoga Ave,,Canoga Park,CA,"Monday through Friday, 8:00am to 5:00pm. ","Supervisor's voice mail Message/Answering Service (818) 598-6937, Access Line and PMRT After Hours/Weekends After Hours (800) 854-7771, Wellness Center Service/Intake (818) 610-6700,  Service/Intake (818) 598-6900",,,,70598,"The center provides mental health services and welfare-to-work support services for adults in Agoura Hills, Calabasas, Canoga Park, Chatsworth, Hidden Hills, Northridge, Porter Ranch, Reseda, Tarzana, West Hills, Westlake Village (L A County portion), Winnetka and Woodland Hills.",91304,http://egis3.lacounty.gov/lms/?p=70598,publish,34.20877392,-118.5976758,2010-11-01T11:50:56.000Z,,,6380966.84326114,1898894.35701515
-118.289990755940963,33.830602427454579,98993829,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Harbor-Ucla Psychiatric - Adult Outpatient - Wellness Center,21730 S Vermont Ave,Suite 10,Torrance,CA,"Monday through Friday, 8:00am to 5:00pm. ",Service/Intake (310) 781-3400,,,,70617,The clinic provides mental health services and welfare-to-work support services for adults in the South Bay area.,90502,http://egis3.lacounty.gov/lms/?p=70617,publish,33.83060246,-118.2899907,2010-11-01T11:50:56.000Z,,,6473596.04612572,1760859.73938414
-118.125206657181536,34.669536885558671,98993851,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Antelope Valley Mental Health Center,349 E Ave K6,,Lancaster,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771,  Service/Intake (661) 723-4260",,,,70625,The center provides mental health services for adults with mental/emotional disturbance who live in the Los Angeles County portion of the Antelope Valley.,93535,http://egis3.lacounty.gov/lms/?p=70625,publish,34.66953692,-118.1252066,2010-11-01T11:50:56.000Z,,,6524023.55255397,2066062.33370215
-118.12702115676629,34.669527576357602,98993853,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Antelope Valley Mental Health Center - Wellness Center,251 E Ave K6,,Lancaster,CA,"Monday through Friday, 8:00am to 5:00pm. ",Service/Intake (661) 974-8400,,,,70626,The center provides mental health services for adults with mental/emotional disturbance who live in the Los Angeles County portion of the Antelope Valley.,93535,http://egis3.lacounty.gov/lms/?p=70626,publish,34.66952761,-118.1270211,2010-11-01T11:50:56.000Z,,,6523477.96998373,2066059.63029547
-118.122939956822677,34.670172025740321,98993854,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Antelope Valley Mental Health Center - Access Line,349 E Ave K6,,Lancaster,CA,"Hotline Hours:  Monday through Sunday, 24 hours per day. ","Access Line and PMRT After Hours/Weekends Service/Intake and Hotline (800) 854-7771, for Warm Transfer only. Administrative (562) 651-3900",,,,70627,The center provides mental health services for adults with mental/emotional disturbance who live in the Los Angeles County portion of the Antelope Valley.,93535,http://egis3.lacounty.gov/lms/?p=70627,publish,34.67017206,-118.1229399,2010-11-01T11:50:56.000Z,,,6524705.37993047,2066292.63868773
-118.404011656456888,34.279041046794518,98993861,211,,Health and Mental Health,Mental Health Counseling,,,Hillview Village - Permanent Supportive Housing,12408 Van Nuys Blvd,,Pacoima,CA,"Monday through Friday, 9:00am to 5:30pm. ",Service/Intake (818) 896-1161,www.hillviewmhc.org,,,70632,"The center provides mental health services, residential mental health services and welfare-to-work support services for people in Los Angeles.",91331,http://egis3.lacounty.gov/lms/?p=70632,publish,34.27904108,-118.4040116,2010-11-01T11:50:56.000Z,,,6439622.37227531,1924173.89569481
-118.41395955585844,34.194434106274123,98993872,211,,Health and Mental Health,Mental Health Counseling,,,Valley Community Clinic,6801 Coldwater Canyon Ave,Suite 1B,North Hollywood,CA,"Monday and Wednesday, 8:00am to 8:00pm; Tuesday, Thursday, and Friday, 8:00am to 7:00pm; and Saturday, 8:00am to 3:00pm. ","Administrative (818) 763-1718, Mental Health Counseling Service/Intake (818) 763-2084, General Services/Appointment Line Service/Intake (818) 763-8836 Ext.334, Teen Clinic and Warmline Service/Intake (888) 763-4070, [General Services/Appointment Line] Ser",www.valleycommunityclinic.org,,,70636,"The agency provides drug abuse services, family planning services, health services, HIV/AIDS services, and mental health services primarily for people of all ages who live in the San Fernando Valley.",91605,http://egis3.lacounty.gov/lms/?p=70636,publish,34.19443414,-118.4139595,2010-11-01T11:50:56.000Z,,,6436490.42512713,1893396.38441531
-118.54643705652849,34.420504455750233,98993887,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Santa Clarita Valley Mental Health Center,23501 Cinema Dr,Suite 210,Valencia,CA,"Monday through Friday, 8:00am to 6:30pm.  Telephone Hours:  Monday through Friday, 8:00am to 5:00pm. ","Service/Intake (661) 288-4800, Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771, for Warm Transfer only Administrative (562) 651-3900",,,,70637,The clinic provides mental health services and welfare-to-work support services for adults in the Santa Clarita Valley.,91355,http://egis3.lacounty.gov/lms/?p=70637,publish,34.42050449,-118.546437,2010-11-01T11:50:56.000Z,,,6396877.28289689,1975857.80184123
-118.544898756025532,34.378923705823439,98993897,211,,Health and Mental Health,Mental Health Counseling,,,Child And Family Center - Newhall 204 Office,23502 Lyons Ave,Suite 204,Newhall,CA,"Monday through Friday, 8:30am to 8:00pm. ","Service/Intake (661) 286-2550,  FAX (661) 286-2567",www.childfamilycenter.org,,,70640,"The agency provides family life education, mental health services, substance abuse services for adolescents, and welfare-to-work support services for people in the Santa Clarita Valley.",91321,http://egis3.lacounty.gov/lms/?p=70640,publish,34.37892374,-118.5448987,2010-11-01T11:50:56.000Z,,,6397259.1656633,1960723.43742497
-118.544528856586339,34.379492266146634,98993900,211,,Health and Mental Health,Mental Health Counseling,,,Child And Family Center - Newhall 304 Office,23504 Lyons Ave,Suite 304,Santa Clarita,CA,"Monday through Friday, 8:30am to 8:00pm. ","Service/Intake (661) 286-2562,  FAX (661) 222-7709",www.childfamilycenter.org,,,70641,"The agency provides family life education, mental health services, substance abuse services for adolescents, and welfare-to-work support services for people in the Santa Clarita Valley.",91321,http://egis3.lacounty.gov/lms/?p=70641,publish,34.3794923,-118.5445288,2010-11-01T11:50:56.000Z,,,6397371.89444047,1960929.73983389
-118.289833256383488,33.738651777295196,98994008,211,,Health and Mental Health,Mental Health Counseling,,,Harbor Community Clinic,593 W 6Th St,,San Pedro,CA,"Monday through Friday, 8:00am to 5:00pm. ","Main Clinic number Service/Intake (310) 547-0202, Counseling Group Service/Intake (310) 856-8484, Spanish Service/Intake (310) 547-0466",www.thehcc.net,,,70724,The agency provides counseling services and health services for people of all ages in the Harbor area.,90731,http://egis3.lacounty.gov/lms/?p=70724,publish,33.73865181,-118.2898332,2010-11-01T11:50:56.000Z,,,6473547.39333589,1727396.31418514
-118.065154656389325,34.081585757312034,98994047,211,,Health and Mental Health,Mental Health Counseling,,,Pacific Clinics - Asian Pacific Family Center,9353 Vly Blvd,,Rosemead,CA,"Monday, Wednesday, Friday, 9:00am to 5:00pm; Tuesday, Thursday, 9:00am to 8:00pm; Saturday, 9:00am to 1:00pm. ",Service/Intake (626) 287-2988,www.pacificclinics.org,,,70766,The center provides mental health and welfare-to-work support services for San Gabriel Valley residents of all ages.,91770,http://egis3.lacounty.gov/lms/?p=70766,publish,34.08158579,-118.0651546,2010-11-01T11:50:56.000Z,,,6541941.13154814,1852077.42702715
